Date,Open,High,Low,Close,Adj Close,Volume
2022-09-26,3370.000000,3468.000000,3354.000000,3438.050049,3410.384766,1429914
2022-09-27,3454.850098,3500.000000,3431.050049,3470.649902,3442.722412,1455383
2022-09-28,3451.000000,3582.899902,3420.000000,3570.649902,3541.917725,1843428
2022-09-29,3563.449951,3563.449951,3372.399902,3384.800049,3357.563477,2624894
2022-09-30,3402.000000,3411.899902,3285.250000,3342.449951,3315.554199,2159720
2022-10-03,3348.000000,3352.500000,3285.750000,3302.899902,3276.322266,934543
2022-10-04,3330.000000,3368.350098,3312.050049,3337.750000,3310.891846,994382
2022-10-06,3337.750000,3366.750000,3311.699951,3328.949951,3302.162598,922770
2022-10-07,3318.000000,3359.600098,3287.250000,3343.699951,3316.793945,774544
2022-10-10,3280.000000,3299.000000,3260.199951,3277.949951,3251.572998,734377
2022-10-11,3290.500000,3360.000000,3274.000000,3298.699951,3272.156250,1411316
2022-10-12,3335.000000,3339.500000,3206.000000,3248.199951,3222.062500,1812549
2022-10-13,3230.100098,3258.199951,3193.899902,3209.000000,3183.177979,779890
2022-10-14,3235.000000,3246.000000,3180.000000,3185.500000,3159.866943,845765
2022-10-17,3185.500000,3218.000000,3170.100098,3197.600098,3171.869873,1067773
2022-10-18,3218.000000,3250.000000,3212.000000,3225.850098,3199.892578,1015424
2022-10-19,3242.000000,3245.699951,3196.350098,3212.750000,3186.897705,943543
2022-10-20,3198.000000,3241.850098,3101.800049,3140.899902,3115.625732,2284352
2022-10-21,3140.000000,3164.750000,3072.649902,3092.399902,3067.516113,1738731
2022-10-24,3150.000000,3159.000000,3116.000000,3121.649902,3096.530762,178709
2022-10-25,3134.000000,3135.000000,3079.899902,3084.899902,3060.076416,1016316
2022-10-27,3123.000000,3123.000000,3033.000000,3043.449951,3018.960205,2005709
2022-10-28,3058.699951,3071.600098,3040.000000,3053.399902,3028.830078,715736
2022-10-31,3082.000000,3113.000000,3061.050049,3107.699951,3087.141602,814364
2022-11-01,3110.500000,3164.399902,3110.500000,3159.399902,3138.499512,939335
2022-11-02,3158.000000,3159.949951,3122.100098,3131.899902,3111.181396,787012
2022-11-03,3105.000000,3148.750000,3105.000000,3141.300049,3120.519531,563798
2022-11-04,3148.000000,3185.000000,3125.899902,3181.350098,3160.304688,609757
2022-11-07,3186.000000,3198.000000,3097.449951,3103.550049,3083.019287,1669943
2022-11-09,3146.000000,3146.000000,3080.000000,3086.500000,3066.082031,1391333
2022-11-10,3086.000000,3086.000000,3033.500000,3045.149902,3025.005371,1375007
2022-11-11,3090.699951,3098.000000,3048.000000,3055.399902,3035.187500,810288
2022-11-14,3056.000000,3077.949951,3041.050049,3053.199951,3033.002197,811702
2022-11-15,3068.500000,3095.000000,3042.000000,3079.300049,3058.929688,873840
2022-11-16,3079.300049,3093.000000,3051.000000,3083.050049,3062.654785,770953
2022-11-17,3092.000000,3096.550049,3060.000000,3071.600098,3051.280518,706271
2022-11-18,3095.000000,3114.850098,3055.750000,3095.500000,3075.022461,1258576
2022-11-21,3105.000000,3110.350098,3066.199951,3095.300049,3074.823730,612194
2022-11-22,3104.000000,3119.500000,3072.300049,3103.850098,3083.317139,764079
2022-11-23,3111.000000,3114.800049,3090.000000,3100.800049,3080.287354,488341
2022-11-24,3117.949951,3120.250000,3092.000000,3115.300049,3094.691406,571872
2022-11-25,3115.300049,3119.800049,3075.250000,3108.149902,3087.588623,898769
2022-11-28,3108.149902,3159.000000,3096.699951,3151.199951,3130.353760,914689
2022-11-29,3157.000000,3169.000000,3127.149902,3135.050049,3114.310791,877720
