Date,Open,High,Low,Close,Adj Close,Volume
2022-10-07,596.400024,605.000000,593.200012,601.400024,601.400024,104089
2022-10-10,593.000000,595.049988,571.750000,575.549988,575.549988,104165
2022-10-11,579.900024,579.900024,553.299988,556.349976,556.349976,160516
2022-10-12,560.799988,564.950012,553.700012,562.700012,562.700012,142640
2022-10-13,565.700012,566.950012,556.650024,560.200012,560.200012,43595
2022-10-14,562.000000,569.200012,558.099976,561.049988,561.049988,316574
2022-10-17,561.099976,564.400024,533.099976,548.950012,548.950012,1216159
2022-10-18,555.000000,570.000000,547.549988,555.599976,555.599976,1462034
2022-10-19,560.000000,565.000000,555.750000,559.250000,559.250000,92133
2022-10-20,555.000000,555.849976,463.850006,471.149994,471.149994,2160757
2022-10-21,474.950012,478.700012,376.950012,385.750000,385.750000,16084743
2022-10-24,388.950012,406.950012,386.000000,399.200012,399.200012,944062
2022-10-25,402.000000,402.000000,378.000000,383.399994,383.399994,3647705
2022-10-27,382.899994,390.399994,366.000000,370.299988,370.299988,1657868
2022-10-28,375.000000,375.000000,350.000000,355.450012,355.450012,2229869
2022-10-31,355.000000,357.000000,341.299988,344.200012,344.200012,1783658
2022-11-01,345.000000,378.600006,344.200012,378.600006,378.600006,2387886
2022-11-02,384.850006,387.350006,367.549988,379.450012,379.450012,1130018
2022-11-03,379.049988,390.350006,378.000000,385.200012,385.200012,589280
2022-11-04,386.000000,401.200012,384.049988,397.000000,397.000000,670382
2022-11-07,400.000000,403.399994,387.399994,395.049988,395.049988,639511
2022-11-09,403.000000,403.049988,385.000000,393.350006,393.350006,292529
2022-11-10,390.899994,390.899994,370.299988,375.399994,375.399994,504330
2022-11-11,383.000000,385.200012,377.000000,379.200012,379.200012,1099903
2022-11-14,390.000000,390.000000,369.100006,370.350006,370.350006,788487
2022-11-15,374.899994,379.399994,369.149994,374.549988,374.549988,518959
2022-11-16,376.000000,380.000000,372.100006,374.549988,374.549988,688519
2022-11-17,372.549988,378.000000,366.049988,367.299988,367.299988,479297
2022-11-18,365.000000,366.899994,346.200012,350.700012,350.700012,867668
2022-11-21,372.000000,372.000000,329.899994,344.549988,344.549988,19972322
2022-11-22,344.000000,346.450012,331.399994,334.899994,334.899994,3089093
2022-11-23,340.000000,340.000000,317.000000,326.200012,326.200012,6081103
2022-11-24,333.000000,335.950012,326.299988,329.950012,329.950012,1680742
2022-11-25,331.000000,336.000000,330.000000,331.700012,331.700012,3881472
2022-11-28,331.500000,331.500000,319.799988,321.049988,321.049988,2583143
2022-11-29,322.250000,344.200012,306.000000,336.549988,336.549988,9587048
2022-11-30,335.500000,340.000000,332.000000,335.450012,335.450012,2227659
2022-12-01,339.799988,347.200012,333.000000,339.399994,339.399994,3763898
2022-12-02,339.399994,350.000000,338.899994,348.799988,348.799988,3727851
2022-12-05,351.049988,362.799988,350.799988,354.299988,354.299988,3288502
2022-12-06,352.000000,352.799988,343.799988,345.649994,345.649994,1915251
2022-12-07,349.850006,352.350006,332.100006,334.450012,334.450012,1623899
2022-12-08,338.000000,341.750000,336.750000,338.500000,338.500000,632497
2022-12-09,340.899994,356.250000,340.299988,352.049988,352.049988,4887026
2022-12-12,350.000000,368.100006,349.500000,364.700012,364.700012,4406308
2022-12-13,366.000000,379.500000,360.950012,367.549988,367.549988,3107934
2022-12-14,370.000000,374.200012,363.000000,365.899994,365.899994,1268127
2022-12-15,365.500000,369.700012,359.799988,363.750000,363.750000,781823
2022-12-16,370.299988,374.700012,345.950012,363.750000,363.750000,8035531
2022-12-19,360.649994,361.350006,351.500000,353.250000,353.250000,684933
2022-12-20,355.000000,357.950012,346.399994,348.149994,348.149994,557144
2022-12-21,352.000000,352.950012,331.299988,336.549988,336.549988,663015
2022-12-22,344.000000,344.000000,326.049988,330.549988,330.549988,515025
2022-12-23,327.000000,328.700012,315.049988,319.899994,319.899994,538505
2022-12-26,320.450012,328.700012,317.049988,324.750000,324.750000,301447
2022-12-27,329.000000,331.950012,325.049988,329.100006,329.100006,281573
2022-12-28,329.000000,334.299988,326.850006,329.149994,329.149994,268004
2022-12-29,327.700012,334.750000,327.049988,332.549988,332.549988,280356
2022-12-30,335.549988,338.700012,330.100006,331.450012,331.450012,172591
2023-01-02,332.000000,334.000000,330.000000,331.899994,331.899994,128294
2023-01-03,331.799988,339.000000,330.649994,337.450012,337.450012,337003
2023-01-04,338.000000,338.450012,324.750000,327.000000,327.000000,937200
2023-01-05,328.500000,331.000000,324.000000,326.049988,326.049988,333469
2023-01-06,326.000000,326.000000,319.000000,320.799988,320.799988,1276326
2023-01-09,323.950012,327.700012,321.200012,325.450012,325.450012,748481
2023-01-10,327.000000,327.600006,321.299988,324.350006,324.350006,170690
2023-01-11,325.899994,326.549988,318.899994,321.200012,321.200012,200948
2023-01-12,321.399994,322.700012,311.000000,315.649994,315.649994,431137
2023-01-13,315.000000,315.700012,306.000000,309.899994,309.899994,4178484
2023-01-16,313.000000,326.000000,313.000000,320.450012,320.450012,1118275
2023-01-17,322.000000,322.549988,313.000000,318.100006,318.100006,410440
2023-01-18,319.399994,319.500000,307.000000,307.549988,307.549988,1547222
2023-01-19,307.549988,307.950012,299.549988,303.600006,303.600006,771603
2023-01-20,304.000000,309.500000,299.700012,306.200012,306.200012,915990
2023-01-23,308.399994,328.399994,307.899994,324.750000,324.750000,1831023
2023-01-24,324.750000,325.000000,310.600006,312.350006,312.350006,673902
2023-01-25,310.200012,316.950012,305.000000,306.450012,306.450012,515322
2023-01-27,308.000000,309.850006,291.000000,306.049988,306.049988,3077575
2023-01-30,305.899994,307.100006,295.000000,296.149994,296.149994,1033026
2023-01-31,303.000000,303.750000,295.899994,301.899994,301.899994,599557
2023-02-01,303.950012,307.399994,298.799988,305.000000,305.000000,1012247
2023-02-02,299.049988,310.950012,299.049988,306.100006,306.100006,473346
2023-02-03,306.950012,307.399994,294.500000,303.250000,303.250000,608445
2023-02-06,303.000000,320.350006,302.399994,317.450012,317.450012,908942
2023-02-07,317.950012,322.250000,314.250000,319.700012,319.700012,804349
2023-02-08,320.100006,326.000000,311.000000,321.299988,321.299988,1960838
2023-02-09,321.250000,325.850006,316.049988,318.250000,318.250000,1439019
2023-02-10,320.049988,320.850006,303.000000,315.450012,315.450012,1195770
2023-02-13,298.450012,320.600006,298.100006,318.500000,318.500000,3507072
2023-02-14,319.000000,320.500000,314.049988,318.950012,318.950012,440251
2023-02-15,316.700012,322.500000,316.700012,319.899994,319.899994,598595
2023-02-16,321.000000,332.000000,318.549988,328.200012,328.200012,2104813
2023-02-17,327.899994,332.950012,319.299988,328.200012,328.200012,1288183
2023-02-20,329.850006,344.500000,325.000000,339.799988,339.799988,3149560
2023-02-21,340.100006,358.500000,340.100006,348.899994,348.899994,4487971
2023-02-22,347.000000,347.700012,334.500000,335.899994,335.899994,16149472
2023-02-23,336.350006,351.899994,335.299988,345.700012,345.700012,5594430
2023-02-24,345.700012,355.750000,342.850006,350.149994,350.149994,2664314
2023-02-27,350.149994,351.750000,339.399994,345.299988,345.299988,1607273
2023-02-28,346.049988,350.200012,338.850006,345.600006,345.600006,7899730
2023-03-01,345.000000,350.000000,337.049988,348.149994,348.149994,1752906
2023-03-02,348.700012,349.500000,338.000000,340.799988,340.799988,1952700
2023-03-03,340.799988,344.000000,339.100006,341.049988,341.049988,978871
2023-03-06,341.200012,344.149994,332.700012,336.350006,336.350006,812424
2023-03-08,338.049988,338.950012,330.750000,331.750000,331.750000,1623814
2023-03-09,331.750000,335.299988,322.600006,333.149994,333.149994,1041319
2023-03-10,332.750000,332.750000,317.000000,323.600006,323.600006,1573269
2023-03-13,323.799988,337.000000,320.049988,331.899994,331.899994,1610800
2023-03-14,330.600006,334.000000,322.100006,329.250000,329.250000,937919
2023-03-15,329.250000,339.899994,327.600006,337.200012,337.200012,821382
2023-03-16,335.000000,336.000000,327.100006,331.350006,331.350006,1451678
2023-03-17,331.350006,332.850006,315.350006,322.100006,322.100006,22579605
2023-03-20,320.450012,329.000000,317.750000,327.049988,327.049988,1294211
2023-03-21,326.549988,333.299988,325.049988,328.899994,328.899994,557394
2023-03-22,330.549988,339.100006,325.100006,329.950012,329.950012,1028724
2023-03-23,327.700012,334.700012,321.000000,325.700012,325.700012,981086
2023-03-24,325.000000,328.399994,320.600006,323.649994,323.649994,1009908
2023-03-27,323.649994,333.700012,323.350006,327.500000,327.500000,1158613
2023-03-28,326.049988,327.500000,314.100006,317.000000,317.000000,444572
2023-03-29,317.000000,330.700012,314.100006,326.950012,326.950012,691667
2023-03-31,326.950012,343.399994,323.100006,331.649994,331.649994,1203114
2023-04-03,331.649994,334.950012,325.200012,329.549988,329.549988,979321
2023-04-05,329.000000,330.899994,322.000000,324.399994,324.399994,304650
2023-04-06,324.649994,333.000000,324.100006,327.200012,327.200012,1508229
2023-04-10,327.200012,332.700012,324.049988,327.950012,327.950012,1619284
2023-04-11,327.950012,339.899994,327.649994,331.049988,331.049988,3559538
2023-04-12,331.500000,337.549988,329.000000,329.950012,329.950012,2336783
2023-04-13,329.950012,331.649994,324.000000,325.000000,325.000000,459903
2023-04-17,325.000000,326.450012,321.649994,323.200012,323.200012,648651
2023-04-18,323.250000,333.399994,323.250000,330.149994,330.149994,1101383
2023-04-19,330.149994,334.000000,326.649994,327.799988,327.799988,2188500
2023-04-20,329.799988,342.100006,327.799988,337.100006,337.100006,2045981
2023-04-21,337.149994,363.500000,335.049988,357.250000,357.250000,5079234
2023-04-24,348.899994,358.899994,343.850006,353.750000,353.750000,1805773
2023-04-25,353.500000,366.000000,351.049988,362.600006,362.600006,1303856
2023-04-26,362.549988,375.450012,361.149994,370.450012,370.450012,2730852
2023-04-27,370.450012,382.750000,365.250000,378.100006,378.100006,5061737
2023-04-28,378.250000,380.250000,371.049988,374.399994,374.399994,622665
2023-05-02,374.000000,374.350006,363.000000,364.600006,364.600006,1199097
2023-05-03,365.000000,370.799988,361.700012,363.899994,363.899994,1084319
2023-05-04,365.950012,366.000000,357.000000,364.600006,364.600006,438470
2023-05-05,365.100006,365.100006,351.000000,355.649994,355.649994,393285
2023-05-08,357.549988,377.000000,356.100006,372.049988,372.049988,876707
2023-05-09,375.000000,384.950012,372.200012,375.049988,375.049988,961609
2023-05-10,375.049988,377.649994,367.149994,370.350006,370.350006,214552
2023-05-11,372.700012,372.700012,359.299988,361.350006,361.350006,261126
2023-05-12,363.299988,365.600006,359.049988,362.049988,362.049988,229618
2023-05-15,356.500000,369.899994,356.500000,367.649994,367.649994,196859
2023-05-16,367.649994,377.500000,363.000000,367.049988,367.049988,1985596
2023-05-17,367.049988,367.700012,356.000000,362.149994,362.149994,468317
2023-05-18,364.850006,371.049988,362.350006,365.600006,365.600006,360174
2023-05-19,367.950012,374.950012,357.299988,361.350006,361.350006,242482
2023-05-22,350.000000,370.000000,348.100006,361.850006,361.850006,709850
2023-05-23,363.549988,368.799988,352.000000,360.149994,360.149994,282985
2023-05-24,360.000000,363.850006,357.000000,363.049988,363.049988,314329
2023-05-25,363.000000,365.149994,359.149994,363.549988,363.549988,724709
2023-05-26,363.000000,373.500000,361.299988,371.649994,371.649994,654189
2023-05-29,373.850006,373.850006,367.450012,369.950012,369.950012,279537
2023-05-30,364.299988,374.000000,363.049988,365.700012,365.700012,1397902
2023-05-31,364.000000,364.500000,347.049988,349.200012,349.200012,2375450
2023-06-01,352.000000,357.750000,350.049988,355.399994,355.399994,1085250
2023-06-02,355.799988,357.149994,348.399994,350.700012,350.700012,790270
2023-06-05,354.000000,363.000000,352.799988,355.750000,355.750000,852619
2023-06-06,355.799988,361.000000,353.000000,354.700012,354.700012,1211749
2023-06-07,355.000000,362.850006,355.000000,358.149994,358.149994,702391
2023-06-08,360.600006,360.600006,352.500000,354.549988,354.549988,440343
2023-06-09,357.000000,357.500000,345.149994,349.750000,349.750000,373274
2023-06-12,349.899994,399.899994,349.350006,382.700012,382.700012,15208976
2023-06-13,381.899994,387.649994,378.600006,383.200012,383.200012,2770685
2023-06-14,385.200012,393.000000,379.200012,383.700012,383.700012,1569908
2023-06-15,384.399994,395.049988,380.149994,382.549988,382.549988,1290297
2023-06-16,382.600006,388.250000,380.299988,385.549988,385.549988,1180869
2023-06-19,384.799988,401.950012,379.950012,391.700012,391.700012,3376287
2023-06-20,394.250000,394.250000,384.100006,389.100006,389.100006,802898
2023-06-21,389.299988,394.000000,383.549988,388.600006,388.600006,817075
2023-06-22,403.000000,416.250000,380.000000,385.049988,385.049988,8550619
2023-06-23,385.000000,385.850006,368.600006,373.000000,373.000000,2020194
2023-06-26,370.299988,383.500000,364.500000,379.600006,379.600006,3613357
2023-06-27,383.000000,386.000000,378.549988,381.700012,381.700012,1534859
2023-06-28,381.700012,381.700012,381.700012,381.700012,381.700012,0
2023-06-30,391.149994,394.450012,380.000000,381.049988,381.049988,1994117
2023-07-03,383.600006,392.450012,378.500000,390.899994,390.899994,1630794
2023-07-04,393.000000,399.750000,390.549988,393.600006,393.600006,2510636
2023-07-05,388.250000,393.450012,386.399994,391.899994,391.899994,2402179
2023-07-06,391.000000,394.000000,387.950012,390.100006,390.100006,2397664
2023-07-07,390.100006,399.950012,390.100006,393.600006,393.600006,2367140
2023-07-10,397.850006,407.200012,397.049988,398.700012,398.700012,2072834
2023-07-11,403.899994,403.899994,393.549988,397.899994,397.899994,776710
2023-07-12,398.700012,398.700012,389.100006,393.299988,393.299988,929506
2023-07-13,396.750000,404.899994,395.100006,399.250000,399.250000,2735581
2023-07-14,403.149994,418.799988,395.200012,415.200012,415.200012,3533009
2023-07-17,417.649994,423.250000,408.049988,411.700012,411.700012,1352619
2023-07-18,413.899994,416.649994,402.950012,406.049988,406.049988,1315836
2023-07-19,406.399994,408.700012,401.799988,404.399994,404.399994,575068
2023-07-20,407.399994,422.000000,403.100006,419.149994,419.149994,1959421
2023-07-21,416.850006,416.850006,405.000000,406.000000,406.000000,916495
2023-07-24,406.049988,407.799988,396.200012,398.350006,398.350006,772810
2023-07-25,401.000000,414.350006,400.100006,412.950012,412.950012,1285959
2023-07-26,414.000000,415.549988,404.799988,407.200012,407.200012,799801
2023-07-27,409.000000,409.049988,400.299988,402.100006,402.100006,597177
2023-07-28,402.700012,405.799988,399.700012,401.850006,401.850006,954044
2023-07-31,403.899994,404.700012,397.350006,399.149994,399.149994,794499
2023-08-01,399.149994,410.000000,399.149994,401.899994,401.899994,884224
2023-08-02,402.799988,413.000000,394.649994,401.450012,401.450012,2542046
2023-08-03,401.049988,401.100006,396.250000,398.200012,398.200012,1146369
